"game_pk","season","official_date","weekday","has_abs_challenges","n_mj_event","n_mj_play","n_mj_overturned","n_called","n_tracked","n_scored","n_zone_from_batter","zone_top_frac","n_agree","agree","agree_final","format_class","signal_conflict"
723019,2023,"2023-04-16","Sunday","FALSE",0,0,0,187,187,187,0,"0.510",175,"0.935829","0.935829","human_called","FALSE"
723247,2023,"2023-04-16","Sunday","FALSE",0,0,0,153,153,153,0,"0.510",140,"0.915033","0.915033","human_called","FALSE"
723602,2023,"2023-04-16","Sunday","FALSE",0,0,0,167,167,167,0,"0.510",145,"0.868263","0.868263","human_called","FALSE"
723676,2023,"2023-04-16","Sunday","FALSE",0,0,0,184,184,184,0,"0.510",173,"0.940217","0.940217","human_called","FALSE"
723751,2023,"2023-04-16","Sunday","FALSE",0,0,0,146,146,146,0,"0.510",140,"0.958904","0.958904","human_called","FALSE"
725497,2023,"2023-04-16","Sunday","FALSE",0,0,0,172,172,172,0,"0.510",157,"0.912791","0.912791","human_called","FALSE"
721352,2023,"2023-04-18","Tuesday","FALSE",0,0,0,250,250,250,0,"0.510",249,"0.996000","0.996000","full_abs","FALSE"
721424,2023,"2023-04-18","Tuesday","FALSE",0,0,0,196,196,196,0,"0.510",194,"0.989796","0.989796","human_called","FALSE"
721505,2023,"2023-04-18","Tuesday","FALSE",0,0,0,152,152,152,0,"0.510",150,"0.986842","0.986842","human_called","FALSE"
721577,2023,"2023-04-18","Tuesday","FALSE",0,0,0,251,251,251,0,"0.510",251,"1.000000","1.000000","full_abs","FALSE"
722023,2023,"2023-04-18","Tuesday","FALSE",0,0,0,161,161,161,0,"0.510",161,"1.000000","1.000000","full_abs","FALSE"
722795,2023,"2023-04-18","Tuesday","FALSE",0,0,0,212,212,212,0,"0.510",187,"0.882075","0.882075","human_called","FALSE"
722873,2023,"2023-04-18","Tuesday","FALSE",0,0,0,156,156,156,0,"0.510",143,"0.916667","0.916667","human_called","FALSE"
723095,2023,"2023-04-18","Tuesday","FALSE",0,0,0,163,163,163,0,"0.510",152,"0.932515","0.932515","human_called","FALSE"
723170,2023,"2023-04-18","Tuesday","FALSE",0,0,0,138,138,138,0,"0.510",129,"0.934783","0.934783","human_called","FALSE"
723323,2023,"2023-04-18","Tuesday","FALSE",0,0,0,150,150,150,0,"0.510",140,"0.933333","0.933333","human_called","FALSE"
723397,2023,"2023-04-18","Tuesday","FALSE",0,0,0,169,169,169,0,"0.510",150,"0.887574","0.887574","human_called","FALSE"
723472,2023,"2023-04-18","Tuesday","FALSE",0,0,0,166,166,166,0,"0.510",158,"0.951807","0.951807","human_called","FALSE"
723829,2023,"2023-04-18","Tuesday","FALSE",0,0,0,224,224,224,0,"0.510",204,"0.910714","0.910714","human_called","FALSE"
725392,2023,"2023-04-18","Tuesday","FALSE",0,0,0,152,152,152,0,"0.510",142,"0.934211","0.934211","human_called","FALSE"
721347,2023,"2023-04-19","Wednesday","FALSE",0,0,0,199,199,199,0,"0.510",199,"1.000000","1.000000","full_abs","FALSE"
721428,2023,"2023-04-19","Wednesday","FALSE",0,0,0,204,204,204,0,"0.510",202,"0.990196","0.990196","full_abs","FALSE"
721498,2023,"2023-04-19","Wednesday","FALSE",0,0,0,138,138,138,0,"0.510",138,"1.000000","1.000000","full_abs","FALSE"
721575,2023,"2023-04-19","Wednesday","FALSE",0,0,0,161,161,161,0,"0.510",160,"0.993789","0.993789","full_abs","FALSE"
722026,2023,"2023-04-19","Wednesday","FALSE",0,0,0,245,245,245,0,"0.510",245,"1.000000","1.000000","full_abs","FALSE"
722872,2023,"2023-04-19","Wednesday","FALSE",0,0,0,131,131,131,0,"0.510",118,"0.900763","0.900763","human_called","FALSE"
723098,2023,"2023-04-19","Wednesday","FALSE",0,0,0,139,139,139,0,"0.510",122,"0.877698","0.877698","human_called","FALSE"
723172,2023,"2023-04-19","Wednesday","FALSE",0,0,0,147,147,147,0,"0.510",136,"0.925170","0.925170","human_called","FALSE"
723322,2023,"2023-04-19","Wednesday","FALSE",0,0,0,157,157,157,0,"0.510",130,"0.828025","0.828025","human_called","FALSE"
723401,2023,"2023-04-19","Wednesday","FALSE",0,0,0,196,196,196,0,"0.510",181,"0.923469","0.923469","human_called","FALSE"
723471,2023,"2023-04-19","Wednesday","FALSE",0,0,0,240,240,240,0,"0.510",220,"0.916667","0.916667","human_called","FALSE"
723823,2023,"2023-04-19","Wednesday","FALSE",0,0,0,199,199,199,0,"0.510",190,"0.954774","0.954774","human_called","FALSE"
723882,2023,"2023-04-19","Wednesday","FALSE",0,0,0,160,160,160,0,"0.510",145,"0.906250","0.906250","human_called","FALSE"
725388,2023,"2023-04-19","Wednesday","FALSE",0,0,0,223,223,223,0,"0.510",205,"0.919283","0.919283","human_called","FALSE"
721353,2023,"2023-04-20","Thursday","FALSE",0,0,0,213,213,213,0,"0.510",213,"1.000000","1.000000","full_abs","FALSE"
721423,2023,"2023-04-20","Thursday","FALSE",0,0,0,139,139,139,0,"0.510",139,"1.000000","1.000000","full_abs","FALSE"
721502,2023,"2023-04-20","Thursday","FALSE",0,0,0,127,127,127,0,"0.510",127,"1.000000","1.000000","full_abs","FALSE"
721573,2023,"2023-04-20","Thursday","FALSE",0,0,0,153,153,153,0,"0.510",152,"0.993464","0.993464","full_abs","FALSE"
722022,2023,"2023-04-20","Thursday","FALSE",0,0,0,195,195,195,0,"0.510",195,"1.000000","1.000000","full_abs","FALSE"
722793,2023,"2023-04-20","Thursday","FALSE",0,0,0,149,149,149,0,"0.510",142,"0.953020","0.953020","human_called","FALSE"
722797,2023,"2023-04-20","Thursday","FALSE",0,0,0,117,116,116,0,"0.510",96,"0.827586","0.827586","human_called","FALSE"
722876,2023,"2023-04-20","Thursday","FALSE",0,0,0,169,169,169,0,"0.510",157,"0.928994","0.928994","human_called","FALSE"
723097,2023,"2023-04-20","Thursday","FALSE",0,0,0,202,202,202,0,"0.510",184,"0.910891","0.910891","human_called","FALSE"
723173,2023,"2023-04-20","Thursday","FALSE",0,0,0,166,166,166,0,"0.510",154,"0.927711","0.927711","human_called","FALSE"
723321,2023,"2023-04-20","Thursday","FALSE",0,0,0,148,148,148,0,"0.510",133,"0.898649","0.898649","human_called","FALSE"
723392,2023,"2023-04-20","Thursday","FALSE",0,0,0,157,157,157,0,"0.510",147,"0.936306","0.936306","human_called","FALSE"
723474,2023,"2023-04-20","Thursday","FALSE",0,0,0,181,181,181,0,"0.510",164,"0.906077","0.906077","human_called","FALSE"
723824,2023,"2023-04-20","Thursday","FALSE",0,0,0,191,191,191,0,"0.510",175,"0.916230","0.916230","human_called","FALSE"
723878,2023,"2023-04-20","Thursday","FALSE",0,0,0,117,117,117,0,"0.510",107,"0.914530","0.914530","human_called","FALSE"
723887,2023,"2023-04-20","Thursday","FALSE",0,0,0,147,147,147,0,"0.510",135,"0.918367","0.918367","human_called","FALSE"
725391,2023,"2023-04-20","Thursday","FALSE",0,0,0,147,147,147,0,"0.510",135,"0.918367","0.918367","human_called","FALSE"
721350,2023,"2023-04-21","Friday","FALSE",0,0,0,179,179,179,0,"0.510",162,"0.905028","0.905028","human_called","FALSE"
721426,2023,"2023-04-21","Friday","FALSE",0,0,0,163,163,163,0,"0.510",145,"0.889571","0.889571","human_called","FALSE"
721574,2023,"2023-04-21","Friday","FALSE",0,0,0,183,183,183,0,"0.510",169,"0.923497","0.923497","human_called","FALSE"
722027,2023,"2023-04-21","Friday","FALSE",0,0,0,178,178,178,0,"0.510",167,"0.938202","0.938202","human_called","FALSE"
722796,2023,"2023-04-21","Friday","FALSE",0,0,0,125,125,125,0,"0.510",116,"0.928000","0.928000","human_called","FALSE"
722865,2023,"2023-04-21","Friday","FALSE",0,0,0,210,210,210,0,"0.510",188,"0.895238","0.895238","human_called","FALSE"
723094,2023,"2023-04-21","Friday","FALSE",0,0,0,180,180,180,0,"0.510",161,"0.894444","0.894444","human_called","FALSE"
723169,2023,"2023-04-21","Friday","FALSE",0,0,0,116,116,116,0,"0.510",97,"0.836207","0.836207","human_called","FALSE"
723318,2023,"2023-04-21","Friday","FALSE",0,0,0,189,189,189,0,"0.510",181,"0.957672","0.957672","human_called","FALSE"
723473,2023,"2023-04-21","Friday","FALSE",0,0,0,149,149,149,0,"0.510",129,"0.865772","0.865772","human_called","FALSE"
723881,2023,"2023-04-21","Friday","FALSE",0,0,0,145,145,145,0,"0.510",137,"0.944828","0.944828","human_called","FALSE"
725390,2023,"2023-04-21","Friday","FALSE",0,0,0,167,167,167,0,"0.510",157,"0.940120","0.940120","human_called","FALSE"
721348,2023,"2023-04-22","Saturday","FALSE",0,0,0,146,143,143,0,"0.510",128,"0.895105","0.895105","human_called","FALSE"
721422,2023,"2023-04-22","Saturday","FALSE",0,0,0,145,145,145,0,"0.510",138,"0.951724","0.951724","human_called","FALSE"
722770,2023,"2023-07-14","Friday","FALSE",0,0,0,152,74,74,0,"0.510",67,"0.905405","0.905405","human_called","FALSE"
723056,2023,"2023-07-18","Tuesday","FALSE",0,0,0,120,120,120,0,"0.510",120,"1.000000","1.000000","full_abs","FALSE"
751442,2024,"2024-03-29","Friday","TRUE",4,1,1,176,176,176,0,"0.535",164,"0.931818","0.937500","human_called","FALSE"
751742,2024,"2024-03-29","Friday","TRUE",6,2,4,171,171,171,0,"0.535",158,"0.923977","0.947368","human_called","FALSE"
751970,2024,"2024-03-29","Friday","TRUE",1,1,0,146,146,146,0,"0.535",138,"0.945205","0.945205","human_called","FALSE"
752114,2024,"2024-03-29","Friday","TRUE",4,2,3,169,169,169,0,"0.535",151,"0.893491","0.911243","human_called","FALSE"
752266,2024,"2024-03-29","Friday","TRUE",7,0,5,188,188,188,0,"0.535",167,"0.888298","0.914894","human_called","FALSE"
752342,2024,"2024-03-29","Friday","TRUE",3,1,0,152,152,152,0,"0.535",142,"0.934211","0.934211","human_called","FALSE"
752637,2024,"2024-03-29","Friday","TRUE",2,3,1,164,164,164,0,"0.535",154,"0.939024","0.945122","human_called","FALSE"
752720,2024,"2024-03-29","Friday","TRUE",3,3,2,195,195,195,0,"0.535",184,"0.943590","0.953846","human_called","FALSE"
752867,2024,"2024-03-29","Friday","TRUE",3,0,0,169,169,169,0,"0.535",154,"0.911243","0.911243","human_called","FALSE"
752942,2024,"2024-03-29","Friday","TRUE",3,0,1,162,162,162,0,"0.535",143,"0.882716","0.888889","human_called","FALSE"
753016,2024,"2024-03-29","Friday","TRUE",4,3,2,200,200,200,0,"0.535",188,"0.940000","0.950000","human_called","FALSE"
753094,2024,"2024-03-29","Friday","TRUE",6,2,5,142,142,142,0,"0.535",127,"0.894366","0.929577","human_called","FALSE"
753616,2024,"2024-03-29","Friday","TRUE",3,3,1,215,215,215,0,"0.535",211,"0.981395","0.986047","human_called","FALSE"
751441,2024,"2024-03-30","Saturday","TRUE",3,2,1,207,207,207,0,"0.535",191,"0.922705","0.927536","human_called","FALSE"
751663,2024,"2024-03-30","Saturday","TRUE",2,1,2,157,157,157,0,"0.535",148,"0.942675","0.955414","human_called","FALSE"
751744,2024,"2024-03-30","Saturday","TRUE",4,2,1,149,149,149,0,"0.535",140,"0.939597","0.946309","human_called","FALSE"
752116,2024,"2024-03-30","Saturday","TRUE",6,2,5,173,173,173,0,"0.535",158,"0.913295","0.942197","human_called","FALSE"
752264,2024,"2024-03-30","Saturday","TRUE",6,0,3,160,160,160,0,"0.535",152,"0.950000","0.968750","human_called","FALSE"
752340,2024,"2024-03-30","Saturday","TRUE",4,4,2,186,186,186,0,"0.535",177,"0.951613","0.962366","human_called","FALSE"
752416,2024,"2024-03-30","Saturday","TRUE",0,1,1,141,141,141,0,"0.535",136,"0.964539","0.971631","human_called","FALSE"
752639,2024,"2024-03-30","Saturday","TRUE",5,2,4,191,191,191,0,"0.535",177,"0.926702","0.947644","human_called","FALSE"
752712,2024,"2024-03-30","Saturday","TRUE",5,3,4,153,153,153,0,"0.535",143,"0.934641","0.960784","human_called","FALSE"
752868,2024,"2024-03-30","Saturday","TRUE",5,1,4,161,161,161,0,"0.535",151,"0.937888","0.962733","human_called","FALSE"
752939,2024,"2024-03-30","Saturday","TRUE",4,0,0,145,145,145,0,"0.535",138,"0.951724","0.951724","human_called","FALSE"
753017,2024,"2024-03-30","Saturday","TRUE",8,1,5,172,172,172,0,"0.535",158,"0.918605","0.947674","human_called","FALSE"
753087,2024,"2024-03-30","Saturday","TRUE",5,2,2,149,149,149,0,"0.535",138,"0.926174","0.939597","human_called","FALSE"
753617,2024,"2024-03-30","Saturday","TRUE",5,2,2,127,127,127,0,"0.535",114,"0.897638","0.913386","human_called","FALSE"
751440,2024,"2024-03-31","Sunday","TRUE",1,2,0,160,160,160,0,"0.535",142,"0.887500","0.887500","human_called","FALSE"
751666,2024,"2024-03-31","Sunday","TRUE",2,2,0,108,108,108,0,"0.535",103,"0.953704","0.953704","human_called","FALSE"
751669,2024,"2024-03-31","Sunday","TRUE",5,0,0,162,162,162,0,"0.535",152,"0.938272","0.938272","human_called","FALSE"
751740,2024,"2024-03-31","Sunday","TRUE",3,1,2,192,192,192,0,"0.535",174,"0.906250","0.916667","human_called","FALSE"
751961,2024,"2024-03-31","Sunday","TRUE",1,0,1,175,175,175,0,"0.535",170,"0.971429","0.977143","human_called","FALSE"
752117,2024,"2024-03-31","Sunday","TRUE",7,4,8,179,179,179,0,"0.535",165,"0.921788","0.966480","human_called","FALSE"
752265,2024,"2024-03-31","Sunday","TRUE",1,2,0,194,194,194,0,"0.535",182,"0.938144","0.938144","human_called","FALSE"
752338,2024,"2024-03-31","Sunday","TRUE",1,0,1,154,154,154,0,"0.535",147,"0.954545","0.961039","human_called","FALSE"
752412,2024,"2024-03-31","Sunday","TRUE",4,1,2,176,176,176,0,"0.535",160,"0.909091","0.920455","human_called","FALSE"
752640,2024,"2024-03-31","Sunday","TRUE",7,1,5,153,153,153,0,"0.535",142,"0.928105","0.960784","human_called","FALSE"
752715,2024,"2024-03-31","Sunday","TRUE",6,2,5,143,143,143,0,"0.535",133,"0.930070","0.965035","human_called","FALSE"
752865,2024,"2024-03-31","Sunday","TRUE",5,4,7,174,174,174,0,"0.535",160,"0.919540","0.954023","human_called","FALSE"
752938,2024,"2024-03-31","Sunday","TRUE",3,4,3,148,148,148,0,"0.535",134,"0.905405","0.925676","human_called","FALSE"
753015,2024,"2024-03-31","Sunday","TRUE",4,4,2,162,162,162,0,"0.535",145,"0.895062","0.907407","human_called","FALSE"
753091,2024,"2024-03-31","Sunday","TRUE",5,0,1,157,157,157,0,"0.535",145,"0.923567","0.929936","human_called","FALSE"
753613,2024,"2024-03-31","Sunday","TRUE",8,3,9,170,170,170,0,"0.535",152,"0.894118","0.947059","human_called","FALSE"
751516,2024,"2024-04-02","Tuesday","FALSE",0,0,0,254,254,254,0,"0.535",254,"1.000000","1.000000","full_abs","FALSE"
751591,2024,"2024-04-02","Tuesday","FALSE",0,0,0,128,128,128,0,"0.535",128,"1.000000","1.000000","full_abs","FALSE"
751817,2024,"2024-04-02","Tuesday","FALSE",0,0,0,228,228,228,0,"0.535",228,"1.000000","1.000000","full_abs","FALSE"
751892,2024,"2024-04-02","Tuesday","FALSE",0,0,0,186,186,186,0,"0.535",185,"0.994624","0.994624","full_abs","FALSE"
752042,2024,"2024-04-02","Tuesday","FALSE",0,0,0,152,152,152,0,"0.535",152,"1.000000","1.000000","full_abs","FALSE"
752192,2024,"2024-04-02","Tuesday","FALSE",0,0,0,147,147,147,0,"0.535",147,"1.000000","1.000000","full_abs","FALSE"
752792,2024,"2024-04-02","Tuesday","FALSE",0,0,0,142,142,142,0,"0.535",139,"0.978873","0.978873","human_called","FALSE"
753166,2024,"2024-04-02","Tuesday","FALSE",0,0,0,187,187,187,0,"0.535",187,"1.000000","1.000000","full_abs","FALSE"
753242,2024,"2024-04-02","Tuesday","FALSE",0,0,0,185,185,185,0,"0.535",185,"1.000000","1.000000","full_abs","FALSE"
753318,2024,"2024-04-02","Tuesday","FALSE",0,0,0,128,128,128,0,"0.535",128,"1.000000","1.000000","full_abs","FALSE"
753392,2024,"2024-04-02","Tuesday","FALSE",0,0,0,158,158,158,0,"0.535",158,"1.000000","1.000000","full_abs","FALSE"
753542,2024,"2024-04-02","Tuesday","FALSE",0,0,0,154,154,154,0,"0.535",153,"0.993506","0.993506","full_abs","FALSE"
751518,2024,"2024-04-03","Wednesday","FALSE",0,0,0,153,153,153,0,"0.535",153,"1.000000","1.000000","full_abs","FALSE"
751592,2024,"2024-04-03","Wednesday","FALSE",0,0,0,154,154,154,0,"0.535",154,"1.000000","1.000000","full_abs","FALSE"
751816,2024,"2024-04-03","Wednesday","FALSE",0,0,0,161,161,161,0,"0.535",161,"1.000000","1.000000","full_abs","FALSE"
751891,2024,"2024-04-03","Wednesday","FALSE",0,0,0,175,175,175,0,"0.535",175,"1.000000","1.000000","full_abs","FALSE"
752041,2024,"2024-04-03","Wednesday","FALSE",0,0,0,159,159,159,0,"0.535",159,"1.000000","1.000000","full_abs","FALSE"
752790,2024,"2024-04-03","Wednesday","FALSE",0,0,0,151,151,151,0,"0.535",151,"1.000000","1.000000","full_abs","FALSE"
753168,2024,"2024-04-03","Wednesday","FALSE",0,0,0,234,234,234,0,"0.535",233,"0.995726","0.995726","full_abs","FALSE"
